capture_id,timestamp_ms,shoulder_roll_joint_rad,shoulder_pitch_joint_rad,shoulder_yaw_joint_rad,elbow_pitch_joint_rad,elbow_yaw_joint_rad,wrist_pitch_joint_rad,wrist_roll_joint_rad,moveit_pose_x_mm,moveit_pose_y_mm,moveit_pose_z_mm,moveit_pose_qw,moveit_pose_qx,moveit_pose_qy,moveit_pose_qz,moving_camera_q0,moving_camera_qx,moving_camera_qy,moving_camera_qz,moving_camera_tx_mm,moving_camera_ty_mm,moving_camera_tz_mm,moving_camera_error,moving_camera_frame,moving_camera_visible_markers,moving_accepted_samples,fixed_camera_q0,fixed_camera_qx,fixed_camera_qy,fixed_camera_qz,fixed_camera_tx_mm,fixed_camera_ty_mm,fixed_camera_tz_mm,fixed_camera_error,fixed_camera_frame,fixed_camera_visible_markers,fixed_accepted_samples,moving_relative_fixed_q0,moving_relative_fixed_qx,moving_relative_fixed_qy,moving_relative_fixed_qz,moving_relative_fixed_tx_mm,moving_relative_fixed_ty_mm,moving_relative_fixed_tz_mm,moving_relative_fixed_error,moving_relative_fixed_frame,moving_relative_fixed_visible_markers
1,1786461925632,1.55984506461,0.0169063719527,-0.183501169343,-1.98100808635,0.0521553467881,-1.11506093079,-1.5430953934,0,0,0,1,0,0,0,0.239521858256,0.717580178562,-0.218349504006,0.616466917891,-41.9949664434,132.627211507,-1054.28960775,0.196096418798,436703,4,30,0.194814162271,-0.442058143276,-0.377225732294,-0.790147319832,88.7668807983,-90.6400367737,-961.739227295,0.296794156233,436703,4,30,-0.675282542616,0.650752829197,0.342296066417,-0.0578588441443,-2.80002093779,-265.877129175,69.383065913,0.3557254231,436703,4
1,1786462314432,1.70385408418,-0.146009575955,0.00739924069931,-1.96389018459,0.00460194236366,-1.15830429099,-1.37386259851,-166.486339085,-17.3977072887,212.297198043,0.0384770930896,0.033917789298,0.998640163568,-0.00932312101934,0.251675980413,0.630143010424,-0.330043097189,0.656239698048,-15.0980774562,129.709939575,-1053.32817383,0.163484289249,460057,4,30,0.194487811502,-0.442227102993,-0.376986853823,-0.790247171839,88.7268959045,-90.6135948181,-961.764278158,0.305387875438,460057,4,30,-0.623888063929,0.742062438002,0.23845092767,-0.0569927792557,-16.3253746859,-246.369720211,82.1064857108,0.346394092466,460057,4
