pose_id,timestamp_ms,target_tick_0,target_tick_1,target_tick_2,target_tick_3,target_tick_4,target_tick_5,target_tick_6,actual_tick_0,actual_tick_1,actual_tick_2,actual_tick_3,actual_tick_4,actual_tick_5,actual_tick_6,actual_rad_0,actual_rad_1,actual_rad_2,actual_rad_3,actual_rad_4,actual_rad_5,actual_rad_6,moving_camera_q0,moving_camera_qx,moving_camera_qy,moving_camera_qz,moving_camera_tx_mm,moving_camera_ty_mm,moving_camera_tz_mm,moving_camera_error,moving_camera_frame,moving_camera_visible_markers,moving_accepted_samples,fixed_camera_q0,fixed_camera_qx,fixed_camera_qy,fixed_camera_qz,fixed_camera_tx_mm,fixed_camera_ty_mm,fixed_camera_tz_mm,fixed_camera_error,fixed_camera_frame,fixed_camera_visible_markers,fixed_accepted_samples,moving_relative_fixed_q0,moving_relative_fixed_qx,moving_relative_fixed_qy,moving_relative_fixed_qz,moving_relative_fixed_tx_mm,moving_relative_fixed_ty_mm,moving_relative_fixed_tz_mm,moving_relative_fixed_error,moving_relative_fixed_frame,moving_relative_fixed_visible_markers
51,1784908877440,2236,1809,1197,1062,1303,2114,3378,2239,1806,1188,1063,1298,2110,3377,0.292990330486,-0.371223350668,-1.34683513176,-1.60300992334,-1.19650501455,0.0951068088489,2.0386604671,0.442675595111,0.389202134495,-0.675272450616,0.443358921684,372.856099447,-31.1414825439,-1683.78172201,0.221661084394,575647,4,30,0.141721774809,-0.461635021365,-0.345184478474,-0.804770601734,346.393249512,41.7541542053,-1831.14782715,0.393013997873,575647,4,30,-0.240641222163,0.955993009642,0.165652364941,-0.0269900296746,103.189671915,129.658525693,16.4737231373,0.451213518036,575647,4
52,1784908887566,2151,1809,1197,1061,1277,2270,3377,2154,1805,1188,1063,1283,2261,3376,0.162601963516,-0.372757331456,-1.34683513176,-1.60300992334,-1.21951472637,0.32673790782,2.03712648631,0.450493011465,0.341825606022,-0.750307059221,0.342418776605,364.589665731,-99.0707572937,-1698.66353353,0.134378733238,576256,4,30,0.141802074726,-0.461390655775,-0.345429204458,-0.804791587353,346.41550293,41.6754234314,-1831.15596924,0.411802085241,576256,4,30,-0.110232077045,0.978447100897,0.166327893066,-0.0531525345011,88.929894451,167.76762507,-40.4911219137,0.433172715386,576256,4
53,1784908903178,2056,1810,1198,1061,1211,2366,3376,2057,1806,1188,1063,1218,2355,3377,0.013805827091,-0.371223350668,-1.34683513176,-1.60300992334,-1.31922347758,0.470932101881,2.0386604671,0.473713475823,0.340273015535,-0.779067241591,0.22992183629,359.876332601,-152.681478373,-1747.79809977,0.145480526487,577192,4,30,0.141721833586,-0.461261320798,-0.345607260587,-0.804803415282,346.393659465,41.6296633403,-1831.11888021,0.40859862864,577192,4,30,-0.00560982210388,0.973188451975,0.221106813861,-0.0631232421693,45.1929509962,182.918368025,-96.8474188639,0.433725054514,577192,4
54,1784908920659,1981,1811,1198,1061,1186,2466,3376,1983,1806,1189,1063,1195,2453,3377,-0.0997087512126,-0.371223350668,-1.34530115098,-1.60300992334,-1.3545050357,0.621262219094,2.0386604671,0.48581758533,0.317551757504,-0.801586501252,0.143531307041,348.468623861,-191.036526998,-1784.05092773,0.16592228959,578242,4,30,0.141784973721,-0.461462195991,-0.345652346442,-0.804657764703,346.352527873,41.6052688599,-1831.08207601,0.40430144767,578242,4,30,0.0839201765558,0.963825252751,0.243557282527,-0.0683969023806,17.2753463926,188.863474929,-142.726179081,0.437023874371,578242,4
55,1784908936737,1946,1809,1198,1061,1171,2757,3376,1947,1806,1188,1063,1180,2740,3376,-0.154932059576,-0.371223350668,-1.34683513176,-1.60300992334,-1.37751474752,1.06151470522,2.03712648631,0.542580879407,0.156040552829,-0.825311089639,0.0109059842488,293.547368368,-243.917325846,-1809.07456462,0.143621327976,579208,4,30,0.141548269027,-0.461419785843,-0.345907649244,-0.80461404845,346.345987956,41.5756429036,-1831.06663005,0.403744551539,579208,4,30,0.281507496591,0.940274183769,0.191381704391,0.00332143413271,20.5799911493,186.221209058,-222.880473885,0.428528585683,579208,4
57,1784908963940,1612,2218,1140,1215,958,2296,2506,1614,2214,1137,1211,968,2293,2510,-0.665747661942,0.254640810789,-1.42506815195,-1.37598076673,-1.70271867455,0.375825293032,0.708699124003,0.553577017254,0.436974036005,-0.619215698169,0.345221808358,342.754202271,-115.353059133,-1961.39233398,0.168662864467,580843,4,30,0.139448849443,-0.46032777761,-0.345287608121,-0.805871468181,346.161119588,41.9110450745,-1831.47417806,0.386465172966,580843,4,30,-0.188352506951,0.933971480929,0.29802408766,0.0583288017215,-121.717571034,56.1779523811,-153.789477418,0.421666327522,580843,4
58,1784908974141,1457,2218,1141,1299,955,2357,2419,1459,2214,1137,1296,965,2349,2424,-0.903514684065,0.254640810789,-1.42506815195,-1.24559239976,-1.70732061692,0.461728217154,0.576776776245,0.509542656219,0.529991274095,-0.625624147882,0.260902197122,347.630887858,-96.7601242065,-2025.45754801,0.155638338625,581455,4,30,0.139017006951,-0.459918657567,-0.344980365508,-0.806311135737,346.085558065,42.0160910288,-1831.56711019,0.377827370167,581455,4,30,-0.167458079993,0.902479827605,0.396153893159,-0.0234530412951,-176.158957798,18.1448463256,-159.666884415,0.408627965388,581455,4
59,1784908984677,1311,2218,1139,1365,955,2165,2123,1315,2215,1137,1361,964,2165,2127,-1.12440791752,0.256174791577,-1.42506815195,-1.14588364855,-1.7088545977,0.179475752183,0.121184482243,0.46565879292,0.482393446153,-0.623109525202,0.402731885114,349.411472575,-52.1826989492,-2021.89064128,0.215742792686,582088,4,30,0.138477649868,-0.459945737341,-0.344922260949,-0.80641335126,346.059591675,42.1014411926,-1831.63107503,0.387228469054,582088,4,30,-0.267235496878,0.922373520384,0.278103042712,-0.0217019754069,-169.975299229,-11.5592123107,-126.784143321,0.443272872892,582088,4
60,1784908999929,620,1961,1155,2602,962,2168,339,623,1965,1145,2597,964,2164,344,-2.18592262274,-0.127320405395,-1.41279630564,0.750116605276,-1.7088545977,0.177941771395,-2.61390326256,0.309612244736,0.506254571151,-0.656973973093,0.465007274972,345.785303752,235.703091431,-1976.12549642,0.0887999760608,583003,4,30,0.137318116629,-0.460321263552,-0.3443271887,-0.806651632546,346.054210409,42.3965811412,-1831.74817301,0.380935646097,583003,4,30,-0.339409249837,0.902102799605,0.210711825085,-0.163133156775,-102.273960232,-202.273835952,82.6899213467,0.391148823615,583003,4
61,1784909016049,555,1961,1036,2604,1155,2503,340,558,1966,1033,2597,1149,2489,343,-2.28563137395,-0.125786424607,-1.58460215389,0.750116605276,-1.42506815195,0.676485527458,-2.61543724335,0.023993257772,0.427667949161,-0.692879896673,0.580036117521,297.275210571,270.53059082,-1874.26554362,0.165557350715,583972,4,30,0.137357856547,-0.460449797354,-0.344192689566,-0.806628908366,346.083840942,42.4220785777,-1831.75559896,0.375599378347,583972,4,30,-0.423013663173,0.828332389506,-0.0090223753229,-0.367210416529,12.4291448198,-209.967351115,109.462774385,0.410468183165,583972,4
63,1784909086482,975,1743,2139,2105,2035,2092,3173,973,1739,2135,2102,2024,2086,3164,-1.64902934698,-0.474000063457,0.105844674364,-0.00920388472731,-0.0828349625458,0.0582912699397,1.71192255928,0.545821991427,-0.408712449746,-0.624964451192,-0.380068312076,-244.340923055,-220.94441274,-1948.50759277,0.264981717865,588202,4,30,0.148450048338,-0.457841090846,-0.33341345469,-0.810666137761,346.508891805,47.0189261119,-1832.99321289,0.427012324333,588202,4,30,0.784632722212,0.56914398198,-0.0681100596747,0.236194070167,202.605390806,-172.761665967,-602.790087043,0.502548341889,588202,4
64,1784909096854,975,1631,2169,2102,2035,1844,3173,973,1625,2166,2098,2026,1836,3164,-1.64902934698,-0.648873873276,0.153398078789,-0.0153398078789,-0.0797670009701,-0.325203927032,1.71192255928,0.61433992427,-0.234901001974,-0.729509627807,-0.187679726281,-126.717800395,-343.879460653,-1929.36761475,0.168890748918,588826,4,30,0.149052091676,-0.458307705935,-0.333856492212,-0.810109476093,346.536604818,46.8306414286,-1832.86669922,0.431682750583,588826,4,30,0.594818240155,0.774868802987,-0.00791402662027,0.213791878984,146.945156799,-11.8765062018,-603.492014954,0.463545124255,588826,4
65,1784909133137,973,1516,2188,2109,2034,1738,3149,973,1511,2185,2097,2026,1728,3151,-1.64902934698,-0.823747683095,0.182543713758,-0.0168737886667,-0.0797670009701,-0.490873852123,1.69198080904,0.637596021219,-0.12033812055,-0.758841779053,-0.0561177764326,-21.6068895976,-412.278110758,-1843.32312012,0.110161103308,591004,4,30,0.14687382596,-0.461222829906,-0.339435194861,-0.80652670688,341.370452881,45.3271678925,-1768.09947103,0.409351695577,591004,4,30,0.451986948125,0.869377133793,0.0337954258927,0.196847827397,94.5548924001,101.772926947,-572.289597361,0.42391541533,591004,4
66,1784909149616,975,1359,2188,2126,2035,1746,3149,973,1353,2185,2106,2026,1730,3151,-1.64902934698,-1.06611664758,0.182543713758,-0.00306796157577,-0.0797670009701,-0.487805890548,1.69198080904,0.628930257429,-0.0385927688895,-0.776198442087,0.0217556425372,96.2495330811,-465.196564738,-1840.84143066,0.0942134318252,591994,4,30,0.147516853576,-0.461502946415,-0.339813909645,-0.80608952057,341.386664836,45.0749941508,-1767.96083984,0.392665033539,591994,4,30,0.356814521051,0.917638383052,0.0580673780397,0.165079905273,29.823160508,205.027281206,-531.841377436,0.403809360095,591994,4
67,1784909161602,975,1621,2189,2736,2034,1971,3118,973,1610,2186,2736,2027,1974,3124,-1.64902934698,-0.671883585094,0.184077694546,0.963339934792,-0.0782330201822,-0.113514578304,1.65056332776,0.428125132336,-0.614767638846,-0.437426579841,-0.497420957076,-264.908299764,-27.2864908218,-1835.40801188,0.187047493954,592714,4,30,0.145537153321,-0.460959332005,-0.338695806967,-0.807230191199,341.368558757,45.6979117076,-1768.35362549,0.414619883895,592714,4,30,0.895378755901,0.292506292126,-0.185625798587,0.279785659829,260.792830023,-306.284475785,-464.29684753,0.454858673783,592714,4
68,1784909171813,975,1766,2195,2749,2035,2011,3069,975,1762,2192,2752,2028,2016,3076,-1.6459613854,-0.438718505335,0.193281579274,0.987883627398,-0.0766990393943,-0.0490873852123,1.57693224995,0.355320428175,-0.672256036853,-0.302639018724,-0.574655408555,-261.073463949,124.643632762,-1817.60510661,0.157957233985,593329,4,30,0.144590462928,-0.460571659275,-0.338351188019,-0.807765942752,341.335583496,45.9854674021,-1768.4514974,0.410780665278,593329,4,30,0.927583362924,0.11647485969,-0.201891163167,0.291997722803,286.405614378,-406.150762669,-352.864317771,0.440103672712,593329,4
69,1784909182034,971,1935,2217,2767,2037,1988,3069,974,1934,2214,2772,2030,1995,3076,-1.64749536619,-0.174873809819,0.227029156607,1.01856324316,-0.0736310778185,-0.0813009817579,1.57693224995,0.286697321723,-0.725420828954,-0.196863346728,-0.593981556407,-218.171940104,262.098091634,-1787.20281576,0.109847058604,593941,4,30,0.144001552619,-0.46057106979,-0.337567225008,-0.808199363471,341.304060872,46.287882487,-1768.59466146,0.408986042937,593941,4,30,0.921902836162,-0.0138211076859,-0.244282939611,0.300383060565,300.124974896,-469.554638711,-222.209689608,0.423480766507,593941,4
70,1784909199886,966,2154,2286,2777,2035,1969,3069,968,2156,2284,2784,2031,1981,3076,-1.65669925092,0.165669925092,0.334407811759,1.03697101261,-0.0720970970306,-0.102776712788,1.57693224995,0.21100906617,-0.786643856321,-0.044314263902,-0.578535101201,-109.523476664,403.004090373,-1726.20896403,0.140434112648,595015,4,30,0.142682797416,-0.461483446953,-0.33711970079,-0.808099594635,341.272207642,46.6104181925,-1768.63407796,0.393973788619,595015,4,30,0.875583674331,-0.174088596313,-0.303889778617,0.33271217641,304.861956295,-487.566437548,-37.030331235,0.418254810031,595015,4
71,1784909215967,908,2381,2286,2720,2032,1909,3072,911,2385,2284,2739,2031,1922,3076,-1.74413615583,0.516951525517,0.334407811759,0.967941877156,-0.0720970970306,-0.193281579274,1.57693224995,0.214986135754,-0.77791760821,0.0765659973091,-0.585459481371,-6.27653071086,475.181054688,-1657.91089681,0.202680587272,595981,4,30,0.142306515499,-0.461588702496,-0.336671715021,-0.808292571832,341.312780762,46.8430559794,-1768.66016439,0.382505825162,595981,4,30,0.837116851557,-0.270462947261,-0.27526795053,0.387701852472,313.237806727,-456.156885591,101.78478777,0.432885812588,595981,4
72,1784909232264,707,2702,2287,2614,2034,1574,3072,710,2707,2284,2633,2031,1589,3076,-2.05246629419,1.01089333922,0.334407811759,0.80533991364,-0.0720970970306,-0.70409718164,1.57693224995,0.449292437551,-0.657697442911,0.147389636601,-0.586384408193,84.7219449361,411.22861735,-1493.16837972,0.119289233039,596959,4,30,0.142917747575,-0.462672975916,-0.336707063208,-0.807549743589,341.464969889,46.8415124257,-1768.40692952,0.393679617842,596959,4,30,0.792418143134,-0.202585403227,-0.0874746501642,0.568665830176,397.922187143,-292.856711592,174.195527643,0.411355761626,596959,4
73,1784909249070,687,2952,2270,2391,2006,1262,3072,691,2957,2271,2407,2016,1275,3076,-2.08161192916,1.39438853619,0.314466061517,0.458660255578,-0.0951068088489,-1.18576714904,1.57693224995,0.584736754052,-0.515152885788,0.00167503711692,-0.626655907956,112.28106842,375.056202189,-1501.29969076,0.136955676476,597970,4,30,0.143303466333,-0.4631389981,-0.336446002712,-0.807323028431,341.510262044,46.8752913157,-1768.34980062,0.393621471524,597970,4,30,0.827732380993,-0.0151969711467,0.0713063836695,0.556366387529,373.267854311,-255.257383885,164.557806134,0.416766985453,597970,4
75,1784909281700,889,3222,2879,1796,1977,2980,2083,887,3225,2877,1814,1982,2985,2085,-1.78095169474,1.80549538734,1.24405841898,-0.450990351638,-0.147262155637,1.43733999825,0.0567572891518,0.436097224636,0.208037235534,-0.578738309957,0.656963992837,378.252943929,281.808032227,-1458.70809733,0.25186706533,599929,4,30,0.144037215982,-0.462791805065,-0.336884624256,-0.807208631964,341.579636637,46.6592033386,-1768.22370199,0.400105948249,599929,4,30,-0.368802665434,0.920270953322,-0.072553505103,0.108728815582,260.48882239,-24.9810442849,289.760821293,0.472780909537,599929,4
76,1784909355309,1013,3222,2881,1752,2006,3127,2567,1011,3225,2877,1769,1997,3130,2561,-1.59073807704,1.80549538734,1.24405841898,-0.520019487093,-0.124252443819,1.65976721249,0.786932144185,0.31249036957,0.409588543627,-0.683251724444,0.51744958682,374.106344604,314.591946411,-1498.06401367,0.23430749774,604351,4,30,0.143245086067,-0.462749541079,-0.336619787719,-0.807484257472,341.454292806,46.8458707174,-1768.36222331,0.397614194949,604351,4,30,-0.332610545662,0.929175102743,0.0986047319833,-0.127596865897,232.214493844,-67.2459877145,295.583567969,0.46151603604,604351,4
77,1784909372019,961,852,3307,3187,2128,2025,2241,961,852,3307,3188,2126,2026,2245,-1.66743711643,-1.83464102231,1.90367015777,1.65669925092,0.0736310778185,-0.0337475773335,0.302194215213,0.365791432076,-0.541171429956,-0.649027187877,-0.389992078145,-50.1236947378,-137.884264628,-1783.96680094,0.14426034987,605353,4,30,0.145809264276,-0.461241003233,-0.338769073757,-0.806989411364,341.503613281,45.9948740641,-1768.16491699,0.400223809481,605353,4,30,0.837536049722,0.481451012275,-0.227554628457,0.122299547273,180.827438483,-87.209265281,-383.574200266,0.425429366899,605353,4
78,1784909384012,1175,852,3306,2719,2838,2181,1557,1172,853,3306,2717,2836,2176,1564,-1.34376717019,-1.83310704152,1.90213617698,0.934194299822,1.16275743722,0.196349540849,-0.742446701337,0.151564690727,-0.650639476703,-0.300485999702,-0.680738260907,15.2486116409,160.577167257,-1711.00564779,0.0990665629506,606073,4,30,0.146258234571,-0.462044703803,-0.338275008585,-0.806655588882,341.57472229,46.0485894521,-1768.08015137,0.404696247975,606073,4,30,0.973560335241,-0.013019748583,-0.202988466874,0.103954038445,230.00247,-238.991918949,-113.334686021,0.416645217205,606073,4
79,1784909394418,1175,851,3305,2760,3035,1965,1558,1172,853,3305,2751,3031,1959,1564,-1.34376717019,-1.83310704152,1.90060219619,0.98634964661,1.46188369086,-0.136524290122,-0.742446701337,0.0378527732274,-0.642978091804,-0.122643774884,-0.755052875964,84.543977356,210.136839803,-1723.29827881,0.138774698973,606700,4,30,0.146092010653,-0.462005695963,-0.338330056119,-0.806684966048,341.573127238,46.0645095825,-1768.08985189,0.398580608765,606700,4,30,0.953173407393,-0.232967957918,-0.174952575484,0.0811047615998,186.767676985,-242.038419473,-39.0542799793,0.422048479157,606700,4
80,1784909407627,1234,851,2144,3219,2457,2780,2570,1232,850,2145,3217,2467,2785,2566,-1.25172832291,-1.83770898389,0.121184482243,1.70118469377,0.596718526488,1.13054384067,0.794602048125,0.142562639889,-0.642324991712,-0.177594066646,-0.731816128698,39.4525016785,-23.3828226089,-1754.72194417,0.07105228963,607492,4,30,0.147295684481,-0.462028364762,-0.339204855867,-0.806085502441,341.547644043,45.6096254985,-1767.86456706,0.396854580442,607492,4,30,0.967918368765,-0.133823297943,-0.157449954316,0.142950579643,165.870864823,-110.906863406,-237.446173531,0.403164961126,607492,4
81,1784909426845,1295,1715,2196,3274,2223,2680,2824,1294,1711,2193,3276,2232,2694,2820,-1.15662151407,-0.516951525517,0.194815560061,1.79168956025,0.236233041334,0.990951588974,1.18423316825,0.401785249966,0.520847845669,-0.151795017296,0.737729223561,112.353283691,269.425372314,-1907.12926025,0.365287561218,608647,4,30,0.143707963401,-0.460876193999,-0.338526518541,-0.8076762664,341.360583496,46.3211212158,-1768.4166626,0.4005102247,608647,4,30,-0.72676637893,0.632365378458,0.194875415678,0.184250457123,23.3238065337,-344.853244659,-44.6461047285,0.542073281457,608647,4
82,1784909439074,1296,2151,1367,3272,2165,2187,3531,1294,2153,1368,3274,2161,2195,3526,-1.15662151407,0.161067982728,-1.07071858994,1.78862159867,0.127320405395,0.225495175819,2.26722360449,0.0556968513165,0.484434661188,-0.196713649589,0.850602527541,144.629357402,397.29144694,-1949.8593099,0.143786405027,609382,4,30,0.141533583764,-0.460039816862,-0.337480286126,-0.80897383644,341.101936849,46.8472137451,-1768.89208577,0.389347416162,609382,4,30,-0.836704469085,0.540384323139,-0.0084610631096,-0.0885371398296,-17.979311013,-437.822202279,46.3706246218,0.415049323265,609382,4
83,1784909455549,984,2274,1322,3273,2244,1968,3664,986,2277,1323,3273,2226,1973,3659,-1.62908759673,0.351281600426,-1.1397477254,1.78708761789,0.227029156607,-0.115048559091,2.47124304928,0.0430752240174,-0.546161170755,0.253337225344,-0.797290882232,157.571450297,440.840409342,-1823.57336833,0.111088056366,610372,4,30,0.141897207656,-0.460928274799,-0.336838223827,-0.808671947652,341.166771444,46.9265183767,-1768.83868815,0.378689582149,610372,4,30,0.817266489771,-0.531068908443,-0.0237140800055,0.222438624324,84.0696171962,-410.466825331,127.751968374,0.394647128325,610372,4
84,1784909473194,487,2425,1273,3273,2245,1647,3750,488,2429,1274,3273,2227,1653,3745,-2.3930100291,0.584446680184,-1.21491278401,1.78708761789,0.228563137395,-0.605922411215,2.60316539704,0.13099742669,-0.605529928943,0.356075262806,-0.699559566136,204.143395487,385.434357707,-1612.50543213,0.179854259392,611431,4,30,0.142780963077,-0.461872242946,-0.336810568953,-0.807989027414,341.370363363,46.9037597656,-1768.65146891,0.381449820598,611431,4,30,0.7436879468,-0.549278031908,-0.071192305705,0.374370854977,231.861925169,-257.886177255,193.779664814,0.421724460111,611431,4
88,1784910097375,973,3220,2584,1671,2355,2975,2339,972,3230,2579,1689,2344,2980,2334,-1.65056332776,1.81316529128,0.786932144185,-0.642737950124,0.408038889578,1.42967009431,0.438718505335,0.225556163238,0.388273409945,-0.607926611458,0.654823190973,348.086299642,410.889043172,-1506.64737142,0.326688043276,648922,4,30,0.142289560451,-0.463077171453,-0.33643856057,-0.807540902511,341.453900146,47.2491079966,-1768.39040934,0.405578307311,648922,4,30,-0.471972821635,0.870930539188,-0.000302830632417,-0.13682675119,247.040626628,-155.271138802,340.072361901,0.520786751925,648922,4
89,1784910111381,1097,3229,2576,1215,2081,1579,3273,1096,3230,2577,1223,2084,1575,3267,-1.46034971007,1.81316529128,0.78386418261,-1.35757299728,0.00920388472731,-0.72557291267,1.86992258043,0.548448434995,-0.345885373128,-0.495429517758,-0.578028732627,5.88959900538,295.625125122,-1796.56520996,0.323068236311,649762,4,30,0.141392927123,-0.46198701144,-0.33641750552,-0.808331184231,341.255392456,47.4209058126,-1768.57045085,0.368494010965,649762,4,30,0.871251091921,0.410482452499,0.101909258153,0.249078690617,175.645460996,-374.571346472,-60.8624257756,0.490062160782,649762,4
90,1784910123431,1524,3229,2577,830,2141,1993,3016,1522,3230,2577,832,2130,1988,3020,-0.806873894428,1.81316529128,0.78386418261,-1.95735948534,0.0797670009701,-0.0920388472731,1.49102932582,0.52514125381,-0.449790782029,-0.539733635536,-0.480210910558,-3.4090054512,196.872627258,-1957.65353597,0.343919370572,650488,4,30,0.140825580307,-0.460208478542,-0.337293864967,-0.809079205557,341.060316976,47.338654836,-1768.84508057,0.391830551624,650488,4,30,0.851528359268,0.453047476571,-0.0418006153481,0.260576564358,38.7018018324,-373.594323279,-188.673283701,0.521355650819,650488,4
91,1784910134451,1601,3225,2577,829,2126,1533,3017,1599,3230,2577,831,2127,1525,3019,-0.688757373761,1.81316529128,0.78386418261,-1.95889346613,0.0751650586064,-0.802271952064,1.48949534504,0.62183732618,-0.313409349858,-0.691701465184,-0.191421007869,79.1135070801,101.134544627,-1943.06394043,0.127229210983,651148,4,30,0.140737987702,-0.460006046721,-0.337492921677,-0.809126555995,341.017870076,47.3076087952,-1768.82792562,0.3875026534,651148,4,30,0.620014499253,0.737011117978,-0.0530159830588,0.263791467324,-1.11170981203,-253.000613921,-194.522175322,0.407854849817,651148,4
92,1784910144154,1601,3225,2577,829,2116,1493,3017,1599,3230,2578,830,2120,1485,3019,-0.688757373761,1.81316529128,0.785398163397,-1.96042744692,0.0644271930912,-0.86363118358,1.48949534504,0.62511907157,-0.294476861869,-0.70279911627,-0.169064858421,88.5537590027,96.6773943583,-1942.40929769,0.108609459301,651730,4,30,0.140657543355,-0.459964548299,-0.337559486936,-0.809136368349,341.008563232,47.3005819956,-1768.83963623,0.386312642694,651730,4,30,0.597409664331,0.757703097173,-0.0483472214322,0.258167108049,-5.94177030791,-244.385419949,-191.150168817,0.401289761338,651730,4
93,1784910156584,1723,2512,2578,829,1566,2001,3015,1720,2520,2580,830,1571,1986,3019,-0.503145698426,0.724038931882,0.788466124973,-1.96042744692,-0.777728259458,-0.0951068088489,1.48949534504,0.683169508402,-0.208048473119,-0.647387009758,-0.266242962759,-61.1718636831,-53.8499073029,-1905.55919189,0.135188771288,652477,4,30,0.141370935104,-0.459854684615,-0.337822361305,-0.808964758162,341.106895955,47.1783512115,-1768.79897054,0.40462106665,652477,4,30,0.626335359523,0.718517141059,0.0933974204837,0.287600516798,92.9667787888,-200.037166764,-376.935773805,0.426607795825,652477,4
94,1784910166959,1724,2705,2578,829,1588,1941,2835,1721,2708,2579,830,1582,1934,2839,-0.501611717639,1.01242732,0.786932144185,-1.96042744692,-0.760854470791,-0.174873809819,1.21337880322,0.686384090357,-0.156152413259,-0.63478264343,-0.318660163715,-36.3278536479,-16.0747926394,-1986.28400065,0.150911360731,653101,4,30,0.140966501444,-0.459686330533,-0.337892467977,-0.809101726037,341.045255534,47.2042935689,-1768.83518066,0.385342678428,653101,4,30,0.640855056218,0.699439987737,0.162581460102,0.271395964056,15.1980936116,-247.714132435,-363.463095983,0.413839604938,653101,4
95,1784910177862,1725,2712,2577,829,1589,1517,2825,1722,2715,2579,830,1582,1508,2828,-0.500077736851,1.02316518552,0.786932144185,-1.96042744692,-0.760854470791,-0.828349625458,1.19650501455,0.712945699979,-0.0261810997412,-0.700003398077,-0.0319095844318,69.07734375,-29.4576145172,-1950.10494385,0.259458928307,653755,4,30,0.141012055192,-0.459586390934,-0.337880276606,-0.809155651429,341.050013224,47.2039473216,-1768.86119385,0.385093959173,653755,4,30,0.37490357788,0.879598376863,0.135661998438,0.259518448077,-12.1213576688,-166.033663408,-291.515557427,0.464345014907,653755,4
96,1784910191076,1722,2902,2580,829,2240,2653,2679,1722,2905,2580,830,2235,2656,2684,-0.500077736851,1.31462153522,0.788466124973,-1.96042744692,0.240834983698,0.932660319034,0.975611781095,0.392766143153,-0.628003661616,-0.275528126017,-0.612723762852,-89.5047398885,241.231721497,-1902.93568115,0.135955713689,654550,4,30,0.141020241927,-0.459934624857,-0.337610813616,-0.809068829429,341.018710327,47.2578315735,-1768.88815918,0.370578657587,654550,4,30,0.932985577415,0.108144570708,-0.132538259211,0.316664292284,134.704301665,-429.825415978,-195.063866968,0.394730917897,654550,4
97,1784910201784,1431,3224,2580,829,2533,2470,2684,1433,3225,2579,830,2531,2474,2684,-0.94339818455,1.80549538734,0.786932144185,-1.96042744692,0.694893296912,0.653475815639,0.975611781095,0.511553501171,-0.580972279041,-0.0774720902488,-0.628317039128,11.5449541092,305.399753825,-1807.72326253,0.110642698904,655192,4,30,0.14078915909,-0.460637033711,-0.337249076365,-0.808860307066,341.082025146,47.3147555033,-1768.81448975,0.361413509647,655192,4,30,0.87398663863,0.00461064634087,-0.0188856035451,0.48556094511,165.343487301,-382.768390782,-53.5381207351,0.377970278959,655192,4
98,1784910212471,1140,3224,2580,829,2607,2529,2788,1142,3227,2579,830,2608,2532,2782,-1.38978659382,1.80856334892,0.786932144185,-1.96042744692,0.813009817579,0.742446701337,1.12594189831,0.619647110605,-0.55666248476,0.0350646851533,-0.552209022233,24.8550549825,252.349493917,-1682.59421387,0.292353887359,655834,4,30,0.141253415228,-0.461838186667,-0.336979797798,-0.808206395606,341.229690552,47.3173979441,-1768.66945394,0.36421555082,655834,4,30,0.779098036123,-0.00687656662158,0.0188945976823,0.626579569663,258.243648873,-285.341403099,-37.8222006003,0.46703721791,655834,4
99,1784910225157,1069,3225,2580,829,2616,1569,3498,1070,3227,2579,830,2619,1562,3493,-1.50023321055,1.80856334892,0.786932144185,-1.96042744692,0.829883606246,-0.745514662912,2.21660223849,0.72713897659,-0.154492790594,-0.639345795241,-0.196565104954,115.325558217,73.9974116007,-1771.39448242,0.125708600134,656596,4,30,0.141459877118,-0.462020679431,-0.33703982735,-0.808040933198,341.277916463,47.2885850271,-1768.65557454,0.379825035731,656596,4,30,0.54855750164,0.764466016818,0.120613662158,0.316431226376,120.3503818,-142.731145499,-130.072813975,0.400087127905,656596,4
100,1784910235835,758,3226,2579,830,2861,1756,3754,760,3227,2579,830,2859,1748,3748,-1.9757672548,1.80856334892,0.786932144185,-1.96042744692,1.19803899534,-0.460194236366,2.60776733941,0.733850047128,-0.102730673858,-0.649413756631,-0.170798974463,145.786427816,-5.60814549128,-1700.32183838,0.122739022473,657238,4,30,0.142974457699,-0.46240525884,-0.337059608991,-0.807545974561,341.498161825,47.0664756775,-1768.45421549,0.401054600875,657238,4,30,0.509244187527,0.791510288051,0.150520232125,0.302531785273,157.210493728,-39.5659122286,-139.424239667,0.419415856305,657238,4
101,1784910250949,2337,1408,932,1667,1963,2089,2895,2335,1404,933,1659,1960,2083,2898,0.440252486123,-0.987883627398,-1.73800023267,-0.688757373761,-0.181009732971,0.053689327576,1.3038836697,0.522307979543,0.125625734945,-0.751384475135,0.383189143571,416.930489095,-189.05396169,-1562.39110514,0.137581598014,658147,4,30,0.147459786731,-0.462392168374,-0.338784306757,-0.806023751151,341.676539103,46.0408472697,-1767.82011719,0.387516382337,658147,4,30,-0.035371215099,0.995488064869,-0.00977558056475,0.0875033020521,116.079112428,296.549139705,-41.4493977899,0.411214837635,658147,4
